SEX,AGE,UNIT,DESIGNATION,PAST EXP,RATINGS,years_experience,SALARY,TOTAL_EXPERIENCE
0,1.1559858830599044,2,3,0.13842979548285864,-0.6764710186273575,-1.5729048476227168,56040.0,-1.19056756205355
1,-0.35849798433675634,3,0,-1.2742640148293907,0.728724521110055,-0.24365329894900437,51100.0,-0.9425845760281614
1,-1.605719992781065,1,0,-1.2742640148293907,0.026126751241348785,-0.3459034180777513,45700.0,-1.0252455713699575
0,1.3341604556948057,3,0,-0.5679171096732659,1.4313222909787613,0.2675972966947312,61900.0,-0.11597462261019884
1,1.245073169377355,5,0,-1.627437467407453,-1.3790687884960637,-0.6526537754639927,45300.0,-1.479881045749837
0,0.8887240241075525,3,1,1.1979501532170456,-0.6764710186273575,0.06309705843723704,76310.0,0.7519658284786621
1,-0.6257598432891082,5,0,0.4916032480609209,1.4313222909787613,-0.03915306069150994,58700.0,0.2559998564278845
0,-0.6257598432891082,2,5,0.4916032480609209,0.728724521110055,1.0855982497247085,88620.0,1.1652708051876433
0,-0.18032341170185506,0,3,-0.9210905622513282,-1.3790687884960637,1.0344731901603346,64800.0,0.29733035409878245
1,1.0668985967424538,4,0,-0.9210905622513282,1.4313222909787613,-0.9849666626324208,52950.0,-1.3352243039016936
1,1.0668985967424538,4,3,-1.627437467407453,-1.3790687884960637,-0.013590530909323254,58380.0,-0.9632498248636103
0,1.3341604556948057,2,3,-0.9210905622513282,-0.6764710186273575,-0.6782163052461794,59220.0,-1.0872413178763047
0,1.6905096009646081,2,2,-0.9210905622513282,0.728724521110055,-0.75490389459274,85920.0,-1.149237064382652
0,0.7996367377901018,2,0,-0.5679171096732659,-1.3790687884960637,-1.189466900889915,44150.0,-1.2938938062307954
0,0.7996367377901018,5,0,-0.5679171096732659,1.4313222909787613,0.13978464778379732,59950.0,-0.21930086678744415
1,-0.35849798433675634,3,1,-0.9210905622513282,-0.6764710186273575,-1.5729048476227168,52390.0,-1.810525027117022
1,-0.89302170224146,2,1,1.5511236057951079,-0.6764710186273575,-0.7037788350283664,66560.0,0.3386608517696808
1,0.8887240241075525,0,1,0.8447767006389832,1.4313222909787613,-1.0616542519789811,74230.0,-0.36395760863558746
0,0.44328759252029937,3,0,0.8447767006389832,1.4313222909787613,-0.37146594785993825,60150.0,0.1940041099215371
0,1.6905096009646081,5,2,-1.627437467407453,-1.3790687884960637,1.1878483688534551,91360.0,0.00801687040249547
1,-0.002148839066953798,0,0,0.4916032480609209,0.026126751241348785,-1.6751549667514638,46500.0,-1.0665760690408557
1,-1.3384581338287131,0,0,-1.2742640148293907,-0.6764710186273575,0.31872235625910506,48200.0,-0.48794910164828176
1,-1.6948072790985158,0,0,-1.627437467407453,-1.3790687884960637,-0.7804664243749266,37950.0,-1.5832072899270824
1,0.8887240241075525,2,3,-0.9210905622513282,1.4313222909787613,0.8299729519028406,75840.0,0.13200836341519015
0,-1.5166327064636145,0,0,-0.5679171096732659,-1.3790687884960637,-0.5759661861174324,42550.0,-0.7979278341800177
0,-0.5366725569716576,5,0,0.13842979548285864,1.4313222909787613,0.11422211800161064,58800.0,0.17333886108608812
0,0.8887240241075525,4,1,1.5511236057951079,0.728724521110055,-0.09027812025588354,81640.0,0.834626823820458
0,-1.427545420146164,0,0,-0.21474365709520365,1.4313222909787613,-1.7518425560980242,44850.0,-1.5418767922561842
1,-0.18032341170185506,3,0,-0.5679171096732659,1.4313222909787613,-1.3684046093652225,48900.0,-1.438550548078939
0,1.5123350283297068,2,0,0.8447767006389832,1.4313222909787613,-0.5759661861174324,61350.0,0.028682119237944826
0,0.44328759252029937,1,1,-0.5679171096732659,0.026126751241348785,1.4179111368931363,81445.0,0.8139615749850094
0,-1.6948072790985158,2,3,1.5511236057951079,1.4313222909787613,-0.8827165435036738,65220.0,0.1940041099215371
0,-0.44758527065420695,2,0,-1.2742640148293907,-0.6764710186273575,-0.03915306069150994,48100.0,-0.7772625853445687
0,-0.9821089885589107,5,4,-0.9210905622513282,-0.6764710186273575,-1.5984673774049036,69750.0,-1.831190275952471
0,-0.44758527065420695,4,4,0.13842979548285864,-1.3790687884960637,-0.49927859677087216,85320.0,-0.3226271109646895
0,0.3542003062028487,2,0,0.8447767006389832,0.026126751241348785,0.5487851242987857,61350.0,0.9379530679977033
1,-1.427545420146164,1,3,0.8447767006389832,-1.3790687884960637,0.523222594516599,63840.0,0.9172878191622548
1,-0.7148471296065588,3,2,1.1979501532170456,-0.6764710186273575,1.7757865538437512,104240.0,2.1365375004537492
1,1.5123350283297068,2,3,0.4916032480609209,-0.6764710186273575,-0.6782163052461794,64500.0,-0.2606313644583421
0,1.5123350283297068,0,0,-1.2742640148293907,0.728724521110055,-0.9594041328502341,51100.0,-1.5212115434207352
1,-1.2493708475112626,5,1,0.8447767006389832,1.4313222909787613,0.19090970734817117,77545.0,0.6486395843014168
0,1.6905096009646081,0,3,0.4916032480609209,-0.6764710186273575,-0.11584065003807047,68940.0,0.1940041099215371
0,0.3542003062028487,2,0,0.8447767006389832,-1.3790687884960637,-1.1383418413255417,47450.0,-0.4259533551419348
1,-0.8039344159240095,2,0,-0.9210905622513282,-1.3790687884960637,0.8555354816850274,51550.0,0.15267361225063913
0,-0.6257598432891082,3,0,0.4916032480609209,1.4313222909787613,-1.6495924369692772,49250.0,-1.0459108202054066
0,1.245073169377355,0,0,1.5511236057951079,1.4313222909787613,0.4720975349522256,68900.0,1.2892622982003372
1,0.44328759252029937,2,2,1.1979501532170456,0.728724521110055,-0.49927859677087216,93440.0,0.29733035409878245
1,-1.160283561193812,3,0,-0.9210905622513282,0.026126751241348785,1.596848845368444,59100.0,0.7519658284786621
1,-1.427545420146164,2,0,1.5511236057951079,-1.3790687884960637,1.238973428417829,59400.0,1.9092197632638093
1,-1.0711962748763613,5,3,0.13842979548285864,1.4313222909787613,-1.1127793115433546,60480.0,-0.8185930830154671
0,-0.002148839066953798,2,0,-1.2742640148293907,-1.3790687884960637,-1.317279549800849,39600.0,-1.810525027117022
0,0.7996367377901018,4,5,-1.2742640148293907,1.4313222909787613,-0.37146594785993825,76930.0,-1.0459108202054066
0,-0.89302170224146,2,0,-0.21474365709520365,-0.6764710186273575,-0.5504036563352456,47100.0,-0.5706100969900781
0,1.245073169377355,2,0,-0.21474365709520365,-1.3790687884960637,0.9066605412494007,58450.0,0.6073090866305184
0,0.5323748788377499,2,0,0.4916032480609209,-0.6764710186273575,1.1878483688534551,62500.0,1.2479318005294393
1,-1.5166327064636145,2,0,-1.2742640148293907,-1.3790687884960637,1.238973428417829,51200.0,0.2559998564278845
0,-1.2493708475112626,4,0,0.4916032480609209,0.026126751241348785,-0.3203408882955647,51650.0,0.028682119237944826
0,-1.3384581338287131,4,2,-0.21474365709520365,0.728724521110055,1.7246614942793779,101520.0,1.2685970493648886
0,-1.3384581338287131,2,5,0.13842979548285864,-0.6764710186273575,-0.8060289541571133,63840.0,-0.5706100969900781
0,0.2651130198853981,1,0,0.8447767006389832,1.4313222909787613,1.2645359582000157,69350.0,1.5165800353902772
1,-0.9821089885589107,5,3,1.5511236057951079,0.026126751241348785,-1.1639043711077284,60360.0,-0.033313627268402514
1,1.3341604556948057,4,2,-0.5679171096732659,-1.3790687884960637,1.2900984879822024,95840.0,0.7106353308077638
1,-0.002148839066953798,0,4,0.4916032480609209,-0.6764710186273575,-0.9338416030680473,87930.0,-0.4672838528128328
0,1.3341604556948057,2,0,0.13842979548285864,-1.3790687884960637,-1.3684046093652225,46300.0,-1.0252455713699575
0,-0.18032341170185506,1,0,1.5511236057951079,-1.3790687884960637,-1.7007174965336507,44950.0,-0.4672838528128328
0,-0.26941069801930567,5,0,-1.2742640148293907,-1.3790687884960637,1.008910660378148,52650.0,0.0700126169088428
1,0.3542003062028487,2,2,0.8447767006389832,0.728724521110055,1.1622858390712685,107120.0,1.4339190400484814
0,-1.5166327064636145,0,4,1.5511236057951079,0.728724521110055,0.11422211800161064,105480.0,0.9999488145040507
0,1.0668985967424538,2,0,1.1979501532170456,1.4313222909787613,1.6479739049328175,74400.0,2.0332112562765037
1,1.3341604556948057,3,0,-0.21474365709520365,-0.6764710186273575,1.6735364347150041,65150.0,1.2272665516939907
1,1.6014223146471576,2,1,1.5511236057951079,0.026126751241348785,-0.44815353720649853,78390.0,0.5453133401241714
1,-0.6257598432891082,0,4,-0.5679171096732659,0.026126751241348785,1.5201612560218836,109530.0,0.8966225703268054
0,0.44328759252029937,1,5,0.13842979548285864,0.026126751241348785,-0.9082790732858605,71400.0,-0.6532710923318744
1,-0.9821089885589107,0,2,0.8447767006389832,-1.3790687884960637,1.2900984879822024,93920.0,1.5372452842257267
0,-1.427545420146164,2,0,-0.9210905622513282,0.728724521110055,-1.215029430672102,44000.0,-1.5212115434207352
0,-0.5366725569716576,0,3,1.5511236057951079,-0.6764710186273575,-0.9849666626324208,60420.0,0.11134311457974079
1,1.5123350283297068,0,3,-1.627437467407453,-1.3790687884960637,-1.3684046093652225,50040.0,-2.058508013142411
0,1.245073169377355,0,0,-0.5679171096732659,0.728724521110055,-1.7262800263158375,48000.0,-1.7278640317752256
0,-0.8039344159240095,0,3,-0.5679171096732659,0.728724521110055,-1.2661544902364754,55320.0,-1.3558895527371426
1,-1.5166327064636145,5,2,-1.627437467407453,-0.6764710186273575,-0.11584065003807047,70800.0,-1.0459108202054066
0,0.7105494514726513,3,0,1.1979501532170456,-0.6764710186273575,0.24203476691254452,59350.0,0.8966225703268054
1,0.7996367377901018,2,2,-0.9210905622513282,-0.6764710186273575,-0.3459034180777513,80160.0,-0.8185930830154671
1,-0.9821089885589107,3,3,-0.21474365709520365,-1.3790687884960637,1.1111607795068952,65580.0,0.7726310773141111
1,-1.5166327064636145,1,5,0.13842979548285864,1.4313222909787613,-0.5248411265530588,73990.0,-0.34329235980013845
0,0.44328759252029937,2,0,0.8447767006389832,-0.6764710186273575,0.4720975349522256,59100.0,0.875957321491356
0,1.245073169377355,2,0,0.13842979548285864,1.4313222909787613,-0.49927859677087216,59200.0,-0.3226271109646895
1,-0.7148471296065588,2,3,-0.9210905622513282,-1.3790687884960637,1.0600357199425212,63540.0,0.3179956029342314
1,-0.9821089885589107,3,0,0.13842979548285864,1.4313222909787613,-0.09027812025588354,56600.0,0.00801687040249547
0,-0.44758527065420695,5,2,-1.627437467407453,0.026126751241348785,-0.3459034180777513,75680.0,-1.2318980597244482
1,0.44328759252029937,3,2,-0.5679171096732659,1.4313222909787613,-1.5729048476227168,78560.0,-1.6038725387625312
1,-1.3384581338287131,0,0,0.13842979548285864,-0.6764710186273575,1.596848845368444,59700.0,1.371923293542134
0,-0.8039344159240095,1,3,0.4916032480609209,-1.3790687884960637,1.46903619645751,70980.0,1.4752495377193793
0,1.245073169377355,2,3,1.5511236057951079,-0.6764710186273575,-1.4195296689295962,62160.0,-0.23996611562289316
1,0.3542003062028487,2,0,-0.9210905622513282,0.026126751241348785,-1.54734231784053,44050.0,-1.7898597782815728
0,-0.44758527065420695,1,1,1.1979501532170456,-0.6764710186273575,1.6990989644971908,84890.0,2.074541753947402
0,1.6014223146471576,2,4,0.4916032480609209,-0.6764710186273575,0.16534717756598402,106020.0,0.42132184711147674
1,-1.0711962748763613,2,3,-1.627437467407453,-0.6764710186273575,1.2134108986356422,63660.0,0.028682119237944826
0,-1.3384581338287131,0,2,-1.2742640148293907,0.728724521110055,-1.0105291924146076,71040.0,-1.5625420410916333
1,0.5323748788377499,5,0,-1.627437467407453,0.026126751241348785,1.3923486071109497,59700.0,0.17333886108608812
0,-0.18032341170185506,4,1,1.1979501532170456,-0.6764710186273575,-0.7037788350283664,67340.0,0.13200836341519015
0,-1.2493708475112626,4,3,1.1979501532170456,-0.6764710186273575,-0.9849666626324208,57300.0,-0.09530937377474985
0,1.5123350283297068,0,2,0.4916032480609209,-0.6764710186273575,1.1111607795068952,102800.0,1.1859360540230919
1,-0.6257598432891082,1,1,1.5511236057951079,-1.3790687884960637,1.366786077328763,80535.0,2.0125460074410544
0,0.7105494514726513,0,0,-0.9210905622513282,0.728724521110055,0.8555354816850274,60950.0,0.15267361225063913
1,-1.3384581338287131,3,4,-0.21474365709520365,-1.3790687884960637,-0.4225910074243116,80730.0,-0.4672838528128328
1,-0.6257598432891082,2,0,-0.5679171096732659,0.728724521110055,1.3923486071109497,62100.0,0.79329632614956
1,-0.26941069801930567,1,0,0.4916032480609209,-0.6764710186273575,1.008910660378148,59650.0,1.103275058681296
0,1.0668985967424538,3,0,1.1979501532170456,0.026126751241348785,1.1622858390712685,67550.0,1.640571528402972
0,0.7996367377901018,2,5,-1.2742640148293907,1.4313222909787613,1.2900984879822024,90580.0,0.29733035409878245
1,-1.5166327064636145,0,1,0.8447767006389832,1.4313222909787613,0.4209724753878518,78520.0,0.834626823820458
0,1.245073169377355,0,2,1.1979501532170456,-0.6764710186273575,-0.729341364810553,87760.0,0.11134311457974079
1,0.6214621651552006,2,2,1.5511236057951079,-1.3790687884960637,-0.39702847764212496,87040.0,0.5866438377950695
0,-0.6257598432891082,2,3,1.5511236057951079,0.026126751241348785,0.8555354816850274,75540.0,1.5992410307320732
1,1.1559858830599044,2,1,1.1979501532170456,0.728724521110055,0.4976600647344123,85605.0,1.103275058681296
0,-1.2493708475112626,2,0,1.5511236057951079,-0.6764710186273575,1.5457237858040702,63600.0,2.1572027492891985
1,0.3542003062028487,2,0,0.4916032480609209,0.026126751241348785,-0.6782163052461794,53150.0,-0.2606313644583421
0,-0.09123612538440443,3,0,1.1979501532170456,0.026126751241348785,0.2675972966947312,59700.0,0.9172878191622548
1,-0.35849798433675634,2,2,1.1979501532170456,0.728724521110055,1.2900984879822024,107360.0,1.7438977725802172
1,0.7105494514726513,0,2,-0.9210905622513282,0.026126751241348785,-0.19252823938463076,84480.0,-0.6946015900027724
1,1.1559858830599044,2,0,-0.5679171096732659,-1.3790687884960637,-0.47371606698868524,49150.0,-0.7152668388382217
0,-0.6257598432891082,4,0,-1.2742640148293907,-1.3790687884960637,-0.8315914839393003,41050.0,-1.4178852992434898
0,0.44328759252029937,2,4,1.5511236057951079,-1.3790687884960637,-1.1639043711077284,89100.0,-0.033313627268402514
1,1.4232477420122562,1,0,-0.9210905622513282,0.026126751241348785,-0.013590530909323254,55450.0,-0.5499448481546291
0,0.6214621651552006,4,2,-0.21474365709520365,-1.3790687884960637,1.0344731901603346,92480.0,0.7106353308077638
0,1.6014223146471576,3,5,-0.21474365709520365,0.728724521110055,0.19090970734817117,85470.0,0.028682119237944826
0,-1.160283561193812,2,0,0.13842979548285864,0.026126751241348785,0.5999101838631595,56250.0,0.5659785889596204
0,-1.3384581338287131,3,0,0.4916032480609209,1.4313222909787613,1.0600357199425212,63550.0,1.144605556352194
1,0.9778113104250031,1,2,0.4916032480609209,0.026126751241348785,1.1367233092890818,104320.0,1.2066013028585414
1,0.2651130198853981,1,4,-1.627437467407453,0.728724521110055,-0.5248411265530588,89730.0,-1.3765548015725917
0,-0.89302170224146,2,3,-1.2742640148293907,1.4313222909787613,1.3923486071109497,73800.0,0.3799913494405788
0,1.0668985967424538,2,5,1.1979501532170456,0.026126751241348785,-1.2917170200186623,74410.0,-0.34329235980013845
0,0.8887240241075525,5,0,1.5511236057951079,-1.3790687884960637,0.5487851242987857,60550.0,1.3512580447066846
1,1.6905096009646081,1,3,-1.2742640148293907,-0.6764710186273575,0.9322230710315874,70320.0,0.00801687040249547
1,0.9778113104250031,1,2,0.13842979548285864,-0.6764710186273575,-1.4706547284939697,75040.0,-1.1079065667117538
0,-0.18032341170185506,5,1,-1.627437467407453,-1.3790687884960637,0.6254727136453462,64480.0,-0.4466186039773838
0,1.4232477420122562,3,0,-0.9210905622513282,-0.6764710186273575,0.24203476691254452,54950.0,-0.34329235980013845
0,-1.605719992781065,2,4,-1.2742640148293907,-0.6764710186273575,1.2134108986356422,95130.0,0.23533460759243546
0,-0.5366725569716576,0,3,-0.9210905622513282,-1.3790687884960637,-1.7262800263158375,44400.0,-1.9345165201297163
0,-0.6257598432891082,2,0,-0.21474365709520365,-1.3790687884960637,0.24203476691254452,50350.0,0.0700126169088428
1,0.7996367377901018,3,0,1.5511236057951079,0.026126751241348785,-0.6015287158996191,57600.0,0.42132184711147674
1,-0.7148471296065588,5,1,0.13842979548285864,0.026126751241348785,0.3698474158234784,72670.0,0.3799913494405788
0,1.6905096009646081,4,0,1.1979501532170456,-1.3790687884960637,0.7788478923384669,62700.0,1.330592795871236
0,-1.605719992781065,2,0,1.5511236057951079,0.728724521110055,-1.7007174965336507,47750.0,-0.4672838528128328
1,1.0668985967424538,2,0,-0.5679171096732659,-0.6764710186273575,-1.1383418413255417,47050.0,-1.2525633085598973
1,-0.6257598432891082,2,1,0.4916032480609209,0.026126751241348785,1.238973428417829,80860.0,1.2892622982003372
0,0.6214621651552006,2,3,0.13842979548285864,-0.6764710186273575,0.8299729519028406,71520.0,0.7519658284786621
1,-0.26941069801930567,2,2,-1.2742640148293907,1.4313222909787613,0.3954099456056651,91280.0,-0.4259533551419348
1,0.9778113104250031,4,0,1.5511236057951079,-1.3790687884960637,-0.26921582873119104,55950.0,0.6899700819723147
0,1.245073169377355,2,3,0.8447767006389832,0.728724521110055,-0.24365329894900437,72840.0,0.29733035409878245
0,0.3542003062028487,2,3,0.4916032480609209,1.4313222909787613,-0.03915306069150994,73080.0,0.2559998564278845
1,-1.2493708475112626,1,1,0.8447767006389832,1.4313222909787613,-1.087216781761168,67795.0,-0.3846228574710365
0,-0.09123612538440443,3,0,-1.627437467407453,-1.3790687884960637,-1.3684046093652225,38100.0,-2.058508013142411
1,0.8887240241075525,2,3,-1.627437467407453,0.026126751241348785,1.0344731901603346,70080.0,-0.11597462261019884
1,-1.160283561193812,1,0,0.8447767006389832,-1.3790687884960637,0.5743476540809729,54100.0,0.9586183168331527
0,-0.89302170224146,2,3,-0.5679171096732659,0.026126751241348785,-0.8571540137214869,55560.0,-1.0252455713699575
0,1.0668985967424538,2,0,-0.21474365709520365,1.4313222909787613,1.7246614942793779,70850.0,1.2685970493648886
0,1.245073169377355,4,0,0.8447767006389832,1.4313222909787613,-0.8571540137214869,59100.0,-0.19863561795199516
0,0.7105494514726513,2,0,-0.21474365709520365,0.728724521110055,0.21647223713035785,59200.0,0.049347368073393814
0,-0.44758527065420695,0,3,1.5511236057951079,0.026126751241348785,-1.0105291924146076,62880.0,0.09067786574429179
1,0.8887240241075525,1,0,-0.5679171096732659,1.4313222909787613,1.5457237858040702,68400.0,0.9172878191622548
1,1.5123350283297068,2,2,0.13842979548285864,-0.6764710186273575,0.9833481305959613,100000.0,0.875957321491356
1,0.7996367377901018,4,0,-0.21474365709520365,0.728724521110055,-0.8571540137214869,53100.0,-0.8185930830154671
1,0.17602573356794746,2,0,0.4916032480609209,-1.3790687884960637,-1.1127793115433546,46200.0,-0.6119405946609764
0,-1.427545420146164,5,2,1.5511236057951079,0.728724521110055,1.1367233092890818,103680.0,1.8265587679220132
1,-0.002148839066953798,4,0,0.4916032480609209,-0.6764710186273575,1.2134108986356422,61450.0,1.2685970493648886
0,1.0668985967424538,0,0,-0.5679171096732659,0.026126751241348785,0.3954099456056651,58050.0,-0.01264837843295352
0,1.4232477420122562,4,3,-0.21474365709520365,-1.3790687884960637,-0.26921582873119104,62340.0,-0.34329235980013845
0,-1.427545420146164,2,0,-0.9210905622513282,-1.3790687884960637,0.19090970734817117,46250.0,-0.3846228574710365
0,0.6214621651552006,1,0,-0.5679171096732659,0.026126751241348785,1.5201612560218836,63650.0,0.8966225703268054
0,-0.26941069801930567,2,0,-0.5679171096732659,0.728724521110055,-1.2405919604542885,47450.0,-1.3352243039016936
0,-0.7148471296065588,5,1,-0.9210905622513282,1.4313222909787613,0.03753452865505035,71435.0,-0.5086143504837312
1,0.17602573356794746,4,3,1.5511236057951079,0.728724521110055,0.5487851242987857,77940.0,1.3512580447066846
0,-0.26941069801930567,2,3,-0.21474365709520365,-0.6764710186273575,1.0344731901603346,69360.0,0.7106353308077638
1,-0.89302170224146,5,3,-0.21474365709520365,1.4313222909787613,-0.24365329894900437,65880.0,-0.3226271109646895
1,-1.6948072790985158,2,0,0.4916032480609209,0.728724521110055,-0.16696570960244383,53550.0,0.15267361225063913
0,0.17602573356794746,0,0,-0.5679171096732659,0.026126751241348785,-0.8060289541571133,49000.0,-0.9839150736990594
1,0.5323748788377499,1,2,-0.5679171096732659,-0.6764710186273575,-0.9594041328502341,75040.0,-1.1079065667117538
0,-0.18032341170185506,4,0,1.1979501532170456,-0.6764710186273575,0.011971998872863434,56000.0,0.7106353308077638
